fare_pkr,trip_duration_min,driver_rating,surge_multiplier,hour,day_of_week,month,quarter,is_weekend,is_holiday,hour_sin,hour_cos,month_sin,month_cos,city_Karachi,city_Lahore,city_Peshawar,city_Quetta,vehicle_type_SUV,vehicle_type_Sedan,vehicle_type_Van,weather_Foggy,weather_Rainy,weather_Unknown,weather_Windy,effective_fare,fare_per_min,is_peak_hour,is_night_ride,is_high_surge,fare_efficiency
619.16,9.8,4.5,1.0,12,2,2,1,0,0,0.0,-1.0,0.866025,0.5,0,0,0,0,0,1,0,0,0,0,0,619.16,63.1796,0,0,0,619.16
746.15,1.0,4.6,1.0,18,2,2,1,0,0,-1.0,-0.0,0.866025,0.5,1,0,0,0,0,1,0,0,0,0,0,746.15,746.15,1,0,0,746.15
388.96,41.1,3.8,1.0,0,3,2,1,0,0,0.0,1.0,0.866025,0.5,0,0,1,0,0,0,0,0,0,0,0,388.96,9.4637,0,1,0,388.96
320.39,53.3,4.3,1.0,6,3,2,1,0,0,1.0,0.0,0.866025,0.5,0,0,0,1,1,0,0,0,0,0,0,320.39,6.0111,0,0,0,320.39
871.96,37.8,4.6,1.0,12,3,2,1,0,0,0.0,-1.0,0.866025,0.5,1,0,0,0,0,1,0,0,1,0,0,871.96,23.0677,0,0,0,871.96
298.05,3.0,4.5,1.0,18,3,2,1,0,0,-1.0,-0.0,0.866025,0.5,0,0,0,0,0,0,0,0,1,0,0,298.05,99.35,1,0,0,298.05
281.24,135.8,3.3,1.0,0,4,2,1,0,0,0.0,1.0,0.866025,0.5,0,0,0,0,0,0,0,0,1,0,0,281.24,2.071,0,1,0,281.24
255.81,6.6,4.6,1.2,6,4,2,1,0,0,1.0,0.0,0.866025,0.5,1,0,0,0,0,1,0,0,1,0,0,306.97,38.7591,0,0,0,213.175
421.27,28.3,4.0,1.5,12,4,2,1,0,0,0.0,-1.0,0.866025,0.5,0,0,0,1,1,0,0,0,0,0,1,631.9,14.8859,0,0,0,280.84666666666664
498.26,52.5,4.0,1.0,18,4,2,1,0,0,-1.0,-0.0,0.866025,0.5,1,0,0,0,1,0,0,1,0,0,0,498.26,9.4907,1,0,0,498.26
696.79,5.9,4.5,1.0,0,5,2,1,1,0,0.0,1.0,0.866025,0.5,0,0,0,0,1,0,0,0,1,0,0,696.79,118.1,0,1,0,696.79
572.52,52.6,5.0,1.0,6,5,2,1,1,0,1.0,0.0,0.866025,0.5,0,1,0,0,0,0,0,0,0,0,0,572.52,10.8844,0,0,0,572.52
567.94,8.1,4.2,1.0,12,5,2,1,1,0,0.0,-1.0,0.866025,0.5,0,0,1,0,0,1,0,0,0,0,0,567.94,70.116,0,0,0,567.94
801.98,82.4,4.9,1.0,18,5,2,1,1,0,-1.0,-0.0,0.866025,0.5,0,0,0,0,0,1,0,0,0,0,0,801.98,9.7328,1,0,0,801.98
249.02,7.3,3.6,1.0,0,6,2,1,1,0,0.0,1.0,0.866025,0.5,1,0,0,0,0,0,0,0,1,0,0,249.02,34.1123,0,1,0,249.02
184.46,67.5,4.4,1.2,6,6,2,1,1,0,1.0,0.0,0.866025,0.5,0,0,1,0,0,0,0,0,0,0,0,221.35,2.7327,0,0,0,153.71666666666667
586.45,1.2,4.0,1.2,12,6,2,1,1,0,0.0,-1.0,0.866025,0.5,1,0,0,0,1,0,0,0,0,0,0,703.74,488.7083,0,0,0,488.70833333333337
411.09,27.2,4.4,1.0,18,6,2,1,1,0,-1.0,-0.0,0.866025,0.5,1,0,0,0,0,0,0,1,0,0,0,411.09,15.1136,1,0,0,411.09
698.03,16.7,4.2,1.0,0,0,2,1,0,0,0.0,1.0,0.866025,0.5,0,1,0,0,0,1,0,1,0,0,0,698.03,41.7982,0,1,0,698.03
431.16,14.3,3.6,1.2,6,0,2,1,0,0,1.0,0.0,0.866025,0.5,0,0,1,0,0,0,0,0,0,0,1,517.39,30.151,0,0,0,359.3
314.49,5.6,3.9,1.0,12,0,2,1,0,0,0.0,-1.0,0.866025,0.5,0,0,1,0,0,0,0,0,0,0,0,314.49,56.1589,0,0,0,314.49
590.68,26.9,3.5,1.2,18,0,2,1,0,0,-1.0,-0.0,0.866025,0.5,0,1,0,0,0,0,0,0,1,0,0,708.82,21.9584,1,0,0,492.2333333333333
458.94,4.7,3.6,1.0,0,1,2,1,0,0,0.0,1.0,0.866025,0.5,0,0,0,0,0,0,1,0,0,0,0,458.94,97.6468,0,1,0,458.94
431.35,17.7,4.5,1.2,6,1,2,1,0,0,1.0,0.0,0.866025,0.5,1,0,0,0,1,0,0,0,0,0,0,517.62,24.3701,0,0,0,359.45833333333337
1248.6,6.4,4.2,1.5,12,1,2,1,0,0,0.0,-1.0,0.866025,0.5,0,0,0,1,0,0,1,0,0,0,0,1872.9,195.0937,0,0,0,832.4
772.07,68.5,4.4,2.0,18,1,2,1,0,0,-1.0,-0.0,0.866025,0.5,1,0,0,0,0,1,0,0,0,0,0,1544.14,11.2711,1,0,1,386.035
627.87,0.6,5.0,1.0,0,2,2,1,0,0,0.0,1.0,0.866025,0.5,1,0,0,0,0,0,0,0,0,0,0,627.87,1046.45,0,1,0,627.87
466.19,4.9,4.2,1.0,6,2,2,1,0,0,1.0,0.0,0.866025,0.5,0,0,0,0,0,1,0,1,0,0,0,466.19,95.1408,0,0,0,466.19
446.05,6.1,4.6,1.0,12,2,2,1,0,0,0.0,-1.0,0.866025,0.5,1,0,0,0,0,1,0,0,0,0,0,446.05,73.123,0,0,0,446.05
373.87,11.8,4.3,2.0,18,2,2,1,0,0,-1.0,-0.0,0.866025,0.5,0,1,0,0,1,0,0,0,1,0,0,747.74,31.6839,1,0,1,186.935
490.19,5.8,5.0,1.0,0,3,2,1,0,0,0.0,1.0,0.866025,0.5,0,1,0,0,0,0,0,0,0,0,0,490.19,84.5155,0,1,0,490.19
337.03,14.9,2.8,1.0,6,3,2,1,0,0,1.0,0.0,0.866025,0.5,0,0,1,0,0,1,0,0,0,0,0,337.03,22.6195,0,0,0,337.03
219.44,45.3,3.9,1.0,12,3,2,1,0,0,0.0,-1.0,0.866025,0.5,0,0,0,1,0,0,0,0,0,0,0,219.44,4.8442,0,0,0,219.44
428.64,27.4,4.6,1.0,18,3,2,1,0,0,-1.0,-0.0,0.866025,0.5,1,0,0,0,0,0,0,0,0,0,0,428.64,15.6438,1,0,0,428.64
510.3,19.1,3.9,1.0,0,4,2,1,0,0,0.0,1.0,0.866025,0.5,1,0,0,0,1,0,0,0,1,0,0,510.3,26.7173,0,1,0,510.3
698.83,2.1,4.6,1.0,6,4,2,1,0,0,1.0,0.0,0.866025,0.5,0,0,0,0,0,1,0,0,0,0,0,698.83,332.7762,0,0,0,698.83
282.14,26.1,4.3,1.0,12,4,2,1,0,0,0.0,-1.0,0.866025,0.5,0,1,0,0,0,0,0,0,0,0,0,282.14,10.81,0,0,0,282.14
447.86,4.0,4.7,1.0,18,4,2,1,0,0,-1.0,-0.0,0.866025,0.5,0,0,0,1,0,0,0,0,0,0,0,447.86,111.965,1,0,0,447.86
570.32,34.0,3.7,2.0,0,5,2,1,1,0,0.0,1.0,0.866025,0.5,0,0,1,0,0,1,0,0,0,0,0,1140.64,16.7741,0,1,1,285.16
564.04,6.3,4.4,1.2,6,5,2,1,1,0,1.0,0.0,0.866025,0.5,0,1,0,0,1,0,0,0,0,0,1,676.85,89.5302,0,0,0,470.0333333333333
921.19,11.9,4.5,1.5,12,5,2,1,1,0,0.0,-1.0,0.866025,0.5,0,0,1,0,1,0,0,0,0,0,0,1381.78,77.4109,0,0,0,614.1266666666667
377.69,9.5,4.4,1.0,18,5,2,1,1,0,-1.0,-0.0,0.866025,0.5,0,0,0,0,0,0,1,0,1,0,0,377.69,39.7568,1,0,0,377.69
269.12,43.1,4.4,1.2,0,6,2,1,1,0,0.0,1.0,0.866025,0.5,0,0,0,0,1,0,0,0,1,0,0,322.94,6.2441,0,1,0,224.26666666666668
462.86,3.0,4.9,1.0,6,6,2,1,1,0,1.0,0.0,0.866025,0.5,1,0,0,0,0,0,0,0,0,0,1,462.86,154.2867,0,0,0,462.86
387.99,18.3,3.5,1.0,12,6,2,1,1,0,0.0,-1.0,0.866025,0.5,0,0,0,1,0,1,0,1,0,0,0,387.99,21.2016,0,0,0,387.99
352.97,3.4,4.4,1.0,18,6,2,1,1,0,-1.0,-0.0,0.866025,0.5,0,0,1,0,0,1,0,0,1,0,0,352.97,103.8147,1,0,0,352.97
328.21,26.8,3.7,1.0,0,0,2,1,0,0,0.0,1.0,0.866025,0.5,0,1,0,0,0,0,0,0,1,0,0,328.21,12.2466,0,1,0,328.21
511.32,51.8,4.7,1.0,6,0,2,1,0,0,1.0,0.0,0.866025,0.5,0,0,0,0,1,0,0,1,0,0,0,511.32,9.871,0,0,0,511.32
304.13,12.5,3.9,2.0,12,0,2,1,0,0,0.0,-1.0,0.866025,0.5,1,0,0,0,0,0,0,0,0,0,0,608.26,24.3304,0,0,1,152.065
627.6,14.7,3.1,1.0,18,0,2,1,0,0,-1.0,-0.0,0.866025,0.5,1,0,0,0,0,0,1,0,0,0,0,627.6,42.6939,1,0,0,627.6
613.17,57.7,4.7,1.0,0,1,2,1,0,0,0.0,1.0,0.866025,0.5,0,0,1,0,0,1,0,0,0,0,0,613.17,10.6269,0,1,0,613.17
534.32,16.2,4.2,1.0,6,1,2,1,0,0,1.0,0.0,0.866025,0.5,0,0,0,0,0,1,0,1,0,0,0,534.32,32.9827,0,0,0,534.32
248.77,14.7,4.5,1.0,12,1,2,1,0,0,0.0,-1.0,0.866025,0.5,0,0,0,1,0,1,0,1,0,0,0,248.77,16.9231,0,0,0,248.77
499.87,19.0,5.0,1.0,18,1,2,1,0,0,-1.0,-0.0,0.866025,0.5,0,0,0,0,1,0,0,0,0,0,0,499.87,26.3089,1,0,0,499.87
721.46,25.7,4.5,1.0,0,2,2,1,0,0,0.0,1.0,0.866025,0.5,0,0,1,0,0,1,0,0,1,0,0,721.46,28.0724,0,1,0,721.46
649.63,2.5,4.4,1.2,6,2,2,1,0,0,1.0,0.0,0.866025,0.5,0,0,1,0,0,1,0,0,0,0,0,779.56,259.852,0,0,0,541.3583333333333
605.64,37.9,4.3,1.0,12,2,2,1,0,0,0.0,-1.0,0.866025,0.5,0,0,0,0,0,0,0,0,0,0,0,605.64,15.9799,0,0,0,605.64
444.47,12.6,3.7,1.0,18,2,2,1,0,0,-1.0,-0.0,0.866025,0.5,0,0,1,0,0,1,0,0,0,0,1,444.47,35.2754,1,0,0,444.47
434.46,1.7,4.2,1.2,0,3,2,1,0,0,0.0,1.0,0.866025,0.5,0,0,0,0,0,0,0,0,0,0,0,521.35,255.5647,0,1,0,362.05
778.17,33.9,5.0,1.5,6,3,2,1,0,0,1.0,0.0,0.866025,0.5,0,1,0,0,1,0,0,0,0,0,0,1167.25,22.9549,0,0,0,518.78
507.29,10.4,4.1,1.5,12,3,2,1,0,0,0.0,-1.0,0.866025,0.5,0,0,0,0,0,1,0,0,1,0,0,760.94,48.7779,0,0,0,338.1933333333333
510.45,2.3,4.2,1.2,18,3,2,1,0,0,-1.0,-0.0,0.866025,0.5,0,0,0,0,0,1,0,0,1,0,0,612.54,221.9348,1,0,0,425.375
1425.3,22.1,4.9,1.0,0,4,2,1,0,0,0.0,1.0,0.866025,0.5,0,0,1,0,0,0,0,0,0,0,0,1425.3,64.4932,0,1,0,1425.3
373.45,46.7,3.5,1.0,6,4,2,1,0,0,1.0,0.0,0.866025,0.5,0,0,1,0,0,0,0,0,1,0,0,373.45,7.9968,0,0,0,373.45
113.26,48.1,4.6,1.2,12,4,2,1,0,0,0.0,-1.0,0.866025,0.5,1,0,0,0,1,0,0,0,0,0,0,135.91,2.3547,0,0,0,94.38333333333334
402.03,69.6,3.5,1.5,18,4,2,1,0,0,-1.0,-0.0,0.866025,0.5,1,0,0,0,0,0,0,0,0,0,0,603.04,5.7763,1,0,0,268.02
414.18,44.5,4.5,1.0,0,5,2,1,1,0,0.0,1.0,0.866025,0.5,0,1,0,0,0,0,0,0,0,0,0,414.18,9.3074,0,1,0,414.18
503.56,0.0,4.3,1.0,6,5,2,1,1,0,1.0,0.0,0.866025,0.5,1,0,0,0,0,0,0,0,1,0,0,503.56,0.0,0,0,0,503.56
561.44,10.5,4.6,1.2,12,5,2,1,1,0,0.0,-1.0,0.866025,0.5,0,0,0,0,0,0,1,0,0,0,0,673.73,53.4705,0,0,0,467.86666666666673
126.88,37.5,3.8,1.0,18,5,2,1,1,0,-1.0,-0.0,0.866025,0.5,0,0,1,0,1,0,0,0,0,0,1,126.88,3.3835,1,0,0,126.88
567.09,10.0,4.0,1.0,0,6,2,1,1,0,0.0,1.0,0.866025,0.5,1,0,0,0,0,0,0,1,0,0,0,567.09,56.709,0,1,0,567.09
426.94,20.2,4.6,1.0,6,6,2,1,1,0,1.0,0.0,0.866025,0.5,1,0,0,0,0,0,0,0,0,0,1,426.94,21.1356,0,0,0,426.94
382.34,20.5,4.0,1.2,12,6,2,1,1,0,0.0,-1.0,0.866025,0.5,0,1,0,0,0,0,0,0,0,0,0,458.81,18.6507,0,0,0,318.6166666666667
165.73,10.0,4.7,2.0,18,6,2,1,1,0,-1.0,-0.0,0.866025,0.5,0,1,0,0,1,0,0,0,0,0,1,331.46,16.573,1,0,1,82.865
856.21,51.7,4.4,1.0,0,0,2,1,0,0,0.0,1.0,0.866025,0.5,0,0,0,0,0,1,0,0,0,0,0,856.21,16.5611,0,1,0,856.21
350.49,15.4,4.1,1.0,6,0,2,1,0,0,1.0,0.0,0.866025,0.5,0,0,1,0,0,0,0,0,0,0,0,350.49,22.7591,0,0,0,350.49
609.59,13.8,4.1,1.0,12,0,2,1,0,0,0.0,-1.0,0.866025,0.5,0,1,0,0,0,0,0,0,0,0,0,609.59,44.1732,0,0,0,609.59
279.91,131.9,4.3,1.0,18,0,2,1,0,0,-1.0,-0.0,0.866025,0.5,1,0,0,0,0,0,0,0,0,0,0,279.91,2.1221,1,0,0,279.91
514.47,15.0,4.2,1.0,0,1,2,1,0,0,0.0,1.0,0.866025,0.5,0,0,1,0,0,1,0,0,1,0,0,514.47,34.298,0,1,0,514.47
385.49,4.3,4.7,1.0,6,1,2,1,0,0,1.0,0.0,0.866025,0.5,0,0,1,0,1,0,0,0,0,0,0,385.49,89.6488,0,0,0,385.49
600.54,15.8,4.1,1.0,12,1,2,1,0,0,0.0,-1.0,0.866025,0.5,1,0,0,0,0,0,0,0,0,0,0,600.54,38.0089,0,0,0,600.54
378.85,37.0,4.0,1.2,18,1,2,1,0,0,-1.0,-0.0,0.866025,0.5,0,1,0,0,0,0,0,0,1,0,0,454.62,10.2392,1,0,0,315.70833333333337
272.88,33.0,4.8,1.2,0,2,3,1,0,0,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,327.46,8.2691,0,1,0,227.4
436.77,34.2,4.1,1.0,6,2,3,1,0,0,1.0,0.0,1.0,0.0,0,0,1,0,0,0,1,0,1,0,0,436.77,12.7711,0,0,0,436.77
425.76,27.1,4.0,1.0,12,2,3,1,0,0,0.0,-1.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,425.76,15.7107,0,0,0,425.76
497.79,6.5,3.1,2.0,18,2,3,1,0,0,-1.0,-0.0,1.0,0.0,0,0,0,1,1,0,0,1,0,0,0,995.58,76.5831,1,0,1,248.895
688.15,43.6,3.8,1.0,0,3,3,1,0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,1,0,1,0,0,0,688.15,15.7833,0,1,0,688.15
240.05,49.3,3.9,1.2,6,3,3,1,0,0,1.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,288.06,4.8692,0,0,0,200.04166666666669
671.34,4.7,4.0,1.0,12,3,3,1,0,0,0.0,-1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,671.34,142.8383,0,0,0,671.34
219.82,3.1,3.9,1.2,18,3,3,1,0,0,-1.0,-0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,263.78,70.9097,1,0,0,183.18333333333334
589.37,81.7,4.8,1.2,0,4,3,1,0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,1,0,1,0,0,0,707.24,7.2138,0,1,0,491.1416666666667
598.32,44.6,3.9,1.2,6,4,3,1,0,0,1.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,717.98,13.4152,0,0,0,498.6000000000001
340.89,49.2,3.9,1.5,12,4,3,1,0,0,0.0,-1.0,1.0,0.0,0,0,1,0,0,1,0,0,0,0,0,511.34,6.9287,0,0,0,227.26
287.66,47.8,4.4,2.0,18,4,3,1,0,0,-1.0,-0.0,1.0,0.0,1,0,0,0,0,1,0,0,0,0,0,575.32,6.018,1,0,1,143.83
279.5,17.2,3.7,1.0,0,5,3,1,1,0,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,279.5,16.25,0,1,0,279.5
457.62,22.9,5.0,1.0,6,5,3,1,1,0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,457.62,19.9834,0,0,0,457.62
617.09,17.3,4.7,1.0,12,5,3,1,1,0,0.0,-1.0,1.0,0.0,1,0,0,0,1,0,0,1,0,0,0,617.09,35.6699,0,0,0,617.09
408.25,1.2,3.7,1.2,18,5,3,1,1,0,-1.0,-0.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,489.9,340.2083,1,0,0,340.20833333333337
105.28,30.1,4.8,1.2,0,6,3,1,1,0,0.0,1.0,1.0,0.0,0,0,1,0,0,0,1,0,0,0,0,126.34,3.4977,0,1,0,87.73333333333333
329.21,15.5,4.9,1.0,6,6,3,1,1,0,1.0,0.0,1.0,0.0,0,0,0,0,0,1,0,1,0,0,0,329.21,21.2394,0,0,0,329.21
323.11,23.0,3.7,1.0,12,6,3,1,1,0,0.0,-1.0,1.0,0.0,1,0,0,0,0,1,0,1,0,0,0,323.11,14.0483,0,0,0,323.11
559.6,15.4,3.7,1.2,18,6,3,1,1,0,-1.0,-0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,671.52,36.3377,1,0,0,466.33333333333337
573.65,14.9,4.0,1.0,0,0,3,1,0,0,0.0,1.0,1.0,0.0,1,0,0,0,1,0,0,0,0,0,0,573.65,38.5,0,1,0,573.65
475.1,4.1,3.6,1.0,6,0,3,1,0,0,1.0,0.0,1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,475.1,115.878,0,0,0,475.1
671.94,7.2,3.9,1.2,12,0,3,1,0,0,0.0,-1.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,1,806.33,93.325,0,0,0,559.95
696.01,3.8,4.1,1.0,18,0,3,1,0,0,-1.0,-0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,696.01,183.1605,1,0,0,696.01
339.48,4.8,4.6,1.0,0,1,3,1,0,0,0.0,1.0,1.0,0.0,0,1,0,0,0,0,1,0,0,0,1,339.48,70.725,0,1,0,339.48
276.16,79.4,4.3,1.0,6,1,3,1,0,0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,276.16,3.4781,0,0,0,276.16
422.8,3.7,4.2,1.0,12,1,3,1,0,0,0.0,-1.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,422.8,114.2703,0,0,0,422.8
474.63,6.9,4.1,1.0,18,1,3,1,0,0,-1.0,-0.0,1.0,0.0,1,0,0,0,0,1,0,0,0,0,0,474.63,68.787,1,0,0,474.63
330.6,19.6,3.6,1.0,0,2,3,1,0,0,0.0,1.0,1.0,0.0,0,0,1,0,0,1,0,0,0,0,0,330.6,16.8673,0,1,0,330.6
1593.3,20.7,4.6,1.0,6,2,3,1,0,0,1.0,0.0,1.0,0.0,1,0,0,0,0,1,0,0,0,0,0,1593.3,76.971,0,0,0,1593.3
832.37,3.7,4.6,1.0,12,2,3,1,0,0,0.0,-1.0,1.0,0.0,0,0,1,0,0,0,1,0,0,1,0,832.37,224.9649,0,0,0,832.37
314.56,34.7,4.0,1.0,18,2,3,1,0,0,-1.0,-0.0,1.0,0.0,1,0,0,0,0,0,0,0,1,0,0,314.56,9.0651,1,0,0,314.56
245.63,33.8,3.7,1.0,0,3,3,1,0,0,0.0,1.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,1,245.63,7.2672,0,1,0,245.63
301.27,6.0,5.0,2.0,6,3,3,1,0,0,1.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,1,0,0,602.54,50.2117,0,0,1,150.635
701.96,7.5,4.3,1.0,12,3,3,1,0,0,0.0,-1.0,1.0,0.0,0,0,0,0,1,0,0,0,1,0,0,701.96,93.5947,0,0,0,701.96
710.14,61.2,4.5,1.5,18,3,3,1,0,0,-1.0,-0.0,1.0,0.0,1,0,0,0,0,1,0,0,0,0,0,1065.21,11.6036,1,0,0,473.4266666666667
837.23,38.4,4.5,1.5,0,4,3,1,0,0,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1255.84,21.8029,0,1,0,558.1533333333333
271.76,26.3,3.7,1.0,6,4,3,1,0,0,1.0,0.0,1.0,0.0,0,0,1,0,1,0,0,0,0,0,0,271.76,10.3331,0,0,0,271.76
558.52,1.9,5.0,1.2,12,4,3,1,0,0,0.0,-1.0,1.0,0.0,0,0,0,0,1,0,0,0,1,0,0,670.22,293.9579,0,0,0,465.43333333333334
285.42,11.9,4.1,1.0,18,4,3,1,0,0,-1.0,-0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,1,285.42,23.9849,1,0,0,285.42
923.14,18.0,4.7,1.2,0,5,3,1,1,0,0.0,1.0,1.0,0.0,0,0,0,1,0,0,1,0,1,0,0,1107.77,51.2856,0,1,0,769.2833333333333
276.84,4.6,5.0,1.0,6,5,3,1,1,0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,276.84,60.1826,0,0,0,276.84
215.09,13.1,4.3,1.5,12,5,3,1,1,0,0.0,-1.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,322.64,16.4191,0,0,0,143.39333333333335
237.97,20.2,3.7,1.0,18,5,3,1,1,0,-1.0,-0.0,1.0,0.0,0,0,0,0,0,1,0,0,1,0,0,237.97,11.7807,1,0,0,237.97
437.74,8.7,3.1,1.2,0,6,3,1,1,0,0.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0,0,0,0,525.29,50.3149,0,1,0,364.78333333333336
612.87,33.4,4.3,1.0,6,6,3,1,1,0,1.0,0.0,1.0,0.0,0,0,0,1,1,0,0,1,0,0,0,612.87,18.3494,0,0,0,612.87
593.83,40.4,4.4,1.5,12,6,3,1,1,0,0.0,-1.0,1.0,0.0,1,0,0,0,1,0,0,1,0,0,0,890.75,14.6988,0,0,0,395.8866666666667
243.63,8.6,4.0,1.0,18,6,3,1,1,0,-1.0,-0.0,1.0,0.0,0,0,1,0,0,1,0,0,1,0,0,243.63,28.3291,1,0,0,243.63
359.68,40.1,4.4,1.2,0,0,3,1,0,0,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,431.62,8.9696,0,1,0,299.73333333333335
335.48,2.4,4.5,1.0,6,0,3,1,0,0,1.0,0.0,1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,335.48,139.7833,0,0,0,335.48
224.61,40.0,4.8,1.0,12,0,3,1,0,0,0.0,-1.0,1.0,0.0,0,0,1,0,0,0,1,0,0,0,0,224.61,5.6153,0,0,0,224.61
331.33,3.6,4.2,1.2,18,0,3,1,0,0,-1.0,-0.0,1.0,0.0,0,0,0,1,0,0,1,0,0,0,0,397.6,92.0361,1,0,0,276.10833333333335
820.18,1.9,4.3,2.0,0,1,3,1,0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1640.36,431.6737,0,1,1,410.09
207.67,22.6,4.2,1.0,6,1,3,1,0,0,1.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,1,0,0,207.67,9.1889,0,0,0,207.67
490.38,14.0,4.3,1.5,12,1,3,1,0,0,0.0,-1.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,735.57,35.0271,0,0,0,326.92
829.21,52.5,4.0,1.2,18,1,3,1,0,0,-1.0,-0.0,1.0,0.0,1,0,0,0,1,0,0,0,0,0,0,995.05,15.7945,1,0,0,691.0083333333334
808.91,9.9,4.0,1.5,0,2,3,1,0,0,0.0,1.0,1.0,0.0,1,0,0,0,1,0,0,0,0,0,0,1213.36,81.7081,0,1,0,539.2733333333333
943.71,7.4,4.1,1.0,6,2,3,1,0,0,1.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,943.71,127.5284,0,0,0,943.71
513.93,15.3,4.4,1.0,12,2,3,1,0,0,0.0,-1.0,1.0,0.0,0,0,1,0,0,1,0,0,0,0,0,513.93,33.5902,0,0,0,513.93
551.02,13.4,3.9,1.5,18,2,3,1,0,0,-1.0,-0.0,1.0,0.0,0,0,0,1,1,0,0,1,0,0,0,826.53,41.1209,1,0,0,367.34666666666664
334.58,9.3,4.1,1.0,0,3,3,1,0,0,0.0,1.0,1.0,0.0,0,0,0,1,1,0,0,0,0,0,0,334.58,35.9763,0,1,0,334.58
205.08,26.0,5.0,1.0,6,3,3,1,0,0,1.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,205.08,7.8877,0,0,0,205.08
407.9,31.4,4.7,1.0,12,3,3,1,0,0,0.0,-1.0,1.0,0.0,0,0,1,0,0,1,0,0,0,0,0,407.9,12.9904,0,0,0,407.9
743.12,42.2,3.8,1.0,18,3,3,1,0,0,-1.0,-0.0,1.0,0.0,1,0,0,0,0,1,0,1,0,0,0,743.12,17.6095,1,0,0,743.12
104.13,79.3,4.7,1.2,0,4,3,1,0,0,0.0,1.0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,0,124.96,1.3131,0,1,0,86.775
342.58,6.8,4.6,1.2,6,4,3,1,0,0,1.0,0.0,1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,411.1,50.3794,0,0,0,285.48333333333335
577.05,27.7,4.2,1.0,12,4,3,1,0,0,0.0,-1.0,1.0,0.0,1,0,0,0,0,1,0,0,0,0,0,577.05,20.8321,0,0,0,577.05
440.72,11.0,3.9,1.0,18,4,3,1,0,0,-1.0,-0.0,1.0,0.0,0,0,0,1,1,0,0,0,1,0,0,440.72,40.0655,1,0,0,440.72
787.46,24.9,3.9,1.0,0,5,3,1,1,0,0.0,1.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,1,787.46,31.6249,0,1,0,787.46
706.63,14.2,4.4,1.0,6,5,3,1,1,0,1.0,0.0,1.0,0.0,0,0,1,0,1,0,0,0,0,0,0,706.63,49.7627,0,0,0,706.63
190.33,111.7,3.9,1.0,12,5,3,1,1,0,0.0,-1.0,1.0,0.0,1,0,0,0,0,0,0,1,0,0,0,190.33,1.7039,0,0,0,190.33
459.31,28.7,4.8,1.5,18,5,3,1,1,0,-1.0,-0.0,1.0,0.0,0,0,1,0,0,1,0,0,0,0,1,688.96,16.0038,1,0,0,306.20666666666665
292.99,67.0,5.0,1.2,0,6,3,1,1,0,0.0,1.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,1,351.59,4.373,0,1,0,244.15833333333336
290.96,39.6,4.3,1.0,6,6,3,1,1,0,1.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,0,290.96,7.3475,0,0,0,290.96
199.06,51.3,4.9,1.5,12,6,3,1,1,0,0.0,-1.0,1.0,0.0,1,0,0,0,1,0,0,0,1,0,0,298.59,3.8803,0,0,0,132.70666666666668
497.54,37.1,4.1,1.0,18,6,3,1,1,0,-1.0,-0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,497.54,13.4108,1,0,0,497.54
