fare_pkr,trip_duration_min,driver_rating,surge_multiplier,effective_fare,fare_per_min,fare_efficiency,Month,DayOfWeek,Hour_of_Day,Quarter,Is_Weekend,Is_Holiday,City_Raw_Lahore,City_Raw_Other,City_Raw_Peshawar,City_Raw_Quetta,Vehicle_Raw_SUV,Vehicle_Raw_Sedan,Vehicle_Raw_Van,Weather_Raw_Foggy,Weather_Raw_Rainy,Weather_Raw_Unknown,Weather_Raw_Windy,is_peak_hour,is_night_ride,is_high_surge,hour_sin,hour_cos,month_sin,month_cos
239.36,45.6,4.1,1.0,239.36,5.2491,239.36,2,2,6,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0,0.0,0.866025,0.5
619.16,9.8,4.5,1.0,619.16,63.1796,619.16,2,2,12,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,-1.0,0.866025,0.5
746.15,1.0,4.6,1.0,746.15,746.15,746.15,2,2,18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-1.0,-0.0,0.866025,0.5
388.96,41.1,3.8,1.0,388.96,9.4637,388.96,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.866025,0.5
320.39,53.3,4.3,1.0,320.39,6.0111,320.39,2,3,6,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.866025,0.5
871.96,37.8,4.6,1.0,871.96,23.0677,871.96,2,3,12,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,-1.0,0.866025,0.5
298.05,3.0,4.5,1.0,298.05,99.35,298.05,2,3,18,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,-1.0,-0.0,0.866025,0.5
281.24,135.8,3.3,1.0,281.24,2.071,281.24,2,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0.866025,0.5
255.81,6.6,4.6,1.2,306.97,38.7591,213.175,2,4,6,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1.0,0.0,0.866025,0.5
421.27,28.3,4.0,1.5,631.9,14.8859,280.84666666666664,2,4,12,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.0,-1.0,0.866025,0.5
498.26,52.5,4.0,1.0,498.26,9.4907,498.26,2,4,18,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,-1.0,-0.0,0.866025,0.5
696.79,5.9,4.5,1.0,696.79,118.1,696.79,2,5,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0.0,1.0,0.866025,0.5
572.52,52.6,5.0,1.0,572.52,10.8844,572.52,2,5,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.866025,0.5
567.94,8.1,4.2,1.0,567.94,70.116,567.94,2,5,12,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,-1.0,0.866025,0.5
801.98,82.4,4.9,1.0,801.98,9.7328,801.98,2,5,18,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,-1.0,-0.0,0.866025,0.5
249.02,7.3,3.6,1.0,249.02,34.1123,249.02,2,6,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0.866025,0.5
184.46,67.5,4.4,1.2,221.35,2.7327,153.71666666666667,2,6,6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.866025,0.5
586.45,1.2,4.0,1.2,703.74,488.7083,488.70833333333337,2,6,12,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-1.0,0.866025,0.5
411.09,27.2,4.4,1.0,411.09,15.1136,411.09,2,6,18,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-1.0,-0.0,0.866025,0.5
698.03,16.7,4.2,1.0,698.03,41.7982,698.03,2,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0,1.0,0.866025,0.5
431.16,14.3,3.6,1.2,517.39,30.151,359.3,2,0,6,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.866025,0.5
314.49,5.6,3.9,1.0,314.49,56.1589,314.49,2,0,12,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,-1.0,0.866025,0.5
590.68,26.9,3.5,1.2,708.82,21.9584,492.2333333333333,2,0,18,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,-1.0,-0.0,0.866025,0.5
458.94,4.7,3.6,1.0,458.94,97.6468,458.94,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0.866025,0.5
431.35,17.7,4.5,1.2,517.62,24.3701,359.45833333333337,2,1,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.866025,0.5
1248.6,6.4,4.2,1.5,1872.9,195.0937,832.4,2,1,12,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0,-1.0,0.866025,0.5
772.07,68.5,4.4,2.0,1544.14,11.2711,386.035,2,1,18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,-1.0,-0.0,0.866025,0.5
627.87,0.6,5.0,1.0,627.87,1046.45,627.87,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.866025,0.5
466.19,4.9,4.2,1.0,466.19,95.1408,466.19,2,2,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1.0,0.0,0.866025,0.5
446.05,6.1,4.6,1.0,446.05,73.123,446.05,2,2,12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,-1.0,0.866025,0.5
373.87,11.8,4.3,2.0,747.74,31.6839,186.935,2,2,18,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,-1.0,-0.0,0.866025,0.5
490.19,5.8,5.0,1.0,490.19,84.5155,490.19,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.866025,0.5
337.03,14.9,2.8,1.0,337.03,22.6195,337.03,2,3,6,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.866025,0.5
219.44,45.3,3.9,1.0,219.44,4.8442,219.44,2,3,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,-1.0,0.866025,0.5
428.64,27.4,4.6,1.0,428.64,15.6438,428.64,2,3,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.0,-0.0,0.866025,0.5
510.3,19.1,3.9,1.0,510.3,26.7173,510.3,2,4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0,1.0,0.866025,0.5
698.83,2.1,4.6,1.0,698.83,332.7762,698.83,2,4,6,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.866025,0.5
282.14,26.1,4.3,1.0,282.14,10.81,282.14,2,4,12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1.0,0.866025,0.5
447.86,4.0,4.7,1.0,447.86,111.965,447.86,2,4,18,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-1.0,-0.0,0.866025,0.5
570.32,34.0,3.7,2.0,1140.64,16.7741,285.16,2,5,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0.0,1.0,0.866025,0.5
564.04,6.3,4.4,1.2,676.85,89.5302,470.0333333333333,2,5,6,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1.0,0.0,0.866025,0.5
921.19,11.9,4.5,1.5,1381.78,77.4109,614.1266666666667,2,5,12,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,-1.0,0.866025,0.5
377.69,9.5,4.4,1.0,377.69,39.7568,377.69,2,5,18,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,-1.0,-0.0,0.866025,0.5
269.12,43.1,4.4,1.2,322.94,6.2441,224.26666666666668,2,6,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0.0,1.0,0.866025,0.5
462.86,3.0,4.9,1.0,462.86,154.2867,462.86,2,6,6,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.866025,0.5
387.99,18.3,3.5,1.0,387.99,21.2016,387.99,2,6,12,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.0,-1.0,0.866025,0.5
352.97,3.4,4.4,1.0,352.97,103.8147,352.97,2,6,18,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,-1.0,-0.0,0.866025,0.5
328.21,26.8,3.7,1.0,328.21,12.2466,328.21,2,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0.866025,0.5
511.32,51.8,4.7,1.0,511.32,9.871,511.32,2,0,6,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1.0,0.0,0.866025,0.5
304.13,12.5,3.9,2.0,608.26,24.3304,152.065,2,0,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,-1.0,0.866025,0.5
627.6,14.7,3.1,1.0,627.6,42.6939,627.6,2,0,18,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-1.0,-0.0,0.866025,0.5
613.17,57.7,4.7,1.0,613.17,10.6269,613.17,2,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.0,1.0,0.866025,0.5
534.32,16.2,4.2,1.0,534.32,32.9827,534.32,2,1,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1.0,0.0,0.866025,0.5
248.77,14.7,4.5,1.0,248.77,16.9231,248.77,2,1,12,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.0,-1.0,0.866025,0.5
499.87,19.0,5.0,1.0,499.87,26.3089,499.87,2,1,18,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-1.0,-0.0,0.866025,0.5
721.46,25.7,4.5,1.0,721.46,28.0724,721.46,2,2,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0.0,1.0,0.866025,0.5
649.63,2.5,4.4,1.2,779.56,259.852,541.3583333333333,2,2,6,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.866025,0.5
605.64,37.9,4.3,1.0,605.64,15.9799,605.64,2,2,12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1.0,0.866025,0.5
444.47,12.6,3.7,1.0,444.47,35.2754,444.47,2,2,18,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,-1.0,-0.0,0.866025,0.5
434.46,1.7,4.2,1.2,521.35,255.5647,362.05,2,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.866025,0.5
778.17,33.9,5.0,1.5,1167.25,22.9549,518.78,2,3,6,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.866025,0.5
507.29,10.4,4.1,1.5,760.94,48.7779,338.1933333333333,2,3,12,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.0,-1.0,0.866025,0.5
510.45,2.3,4.2,1.2,612.54,221.9348,425.375,2,3,18,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,-1.0,-0.0,0.866025,0.5
1425.3,22.1,4.9,1.0,1425.3,64.4932,1425.3,2,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.866025,0.5
373.45,46.7,3.5,1.0,373.45,7.9968,373.45,2,4,6,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,0.866025,0.5
113.26,48.1,4.6,1.2,135.91,2.3547,94.38333333333334,2,4,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-1.0,0.866025,0.5
402.03,69.6,3.5,1.5,603.04,5.7763,268.02,2,4,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.0,-0.0,0.866025,0.5
414.18,44.5,4.5,1.0,414.18,9.3074,414.18,2,5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.866025,0.5
503.56,0.0,4.3,1.0,503.56,0.0,503.56,2,5,6,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,0.866025,0.5
561.44,10.5,4.6,1.2,673.73,53.4705,467.86666666666673,2,5,12,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,-1.0,0.866025,0.5
126.88,37.5,3.8,1.0,126.88,3.3835,126.88,2,5,18,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,-1.0,-0.0,0.866025,0.5
567.09,10.0,4.0,1.0,567.09,56.709,567.09,2,6,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,1.0,0.866025,0.5
426.94,20.2,4.6,1.0,426.94,21.1356,426.94,2,6,6,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.866025,0.5
382.34,20.5,4.0,1.2,458.81,18.6507,318.6166666666667,2,6,12,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1.0,0.866025,0.5
165.73,10.0,4.7,2.0,331.46,16.573,82.865,2,6,18,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,-1.0,-0.0,0.866025,0.5
856.21,51.7,4.4,1.0,856.21,16.5611,856.21,2,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,1.0,0.866025,0.5
350.49,15.4,4.1,1.0,350.49,22.7591,350.49,2,0,6,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.866025,0.5
609.59,13.8,4.1,1.0,609.59,44.1732,609.59,2,0,12,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1.0,0.866025,0.5
279.91,131.9,4.3,1.0,279.91,2.1221,279.91,2,0,18,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.0,-0.0,0.866025,0.5
514.47,15.0,4.2,1.0,514.47,34.298,514.47,2,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0.0,1.0,0.866025,0.5
385.49,4.3,4.7,1.0,385.49,89.6488,385.49,2,1,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.866025,0.5
600.54,15.8,4.1,1.0,600.54,38.0089,600.54,2,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1.0,0.866025,0.5
378.85,37.0,4.0,1.2,454.62,10.2392,315.70833333333337,2,1,18,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,-1.0,-0.0,0.866025,0.5
272.88,33.0,4.8,1.2,327.46,8.2691,227.4,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,1.0,0.0
436.77,34.2,4.1,1.0,436.77,12.7711,436.77,3,2,6,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1.0,0.0,1.0,0.0
425.76,27.1,4.0,1.0,425.76,15.7107,425.76,3,2,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,-1.0,1.0,0.0
497.79,6.5,3.1,2.0,995.58,76.5831,248.895,3,2,18,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,-1.0,-0.0,1.0,0.0
688.15,43.6,3.8,1.0,688.15,15.7833,688.15,3,3,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0.0,1.0,1.0,0.0
240.05,49.3,3.9,1.2,288.06,4.8692,200.04166666666669,3,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0
671.34,4.7,4.0,1.0,671.34,142.8383,671.34,3,3,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1.0,1.0,0.0
219.82,3.1,3.9,1.2,263.78,70.9097,183.1833333333333,3,3,18,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1.0,-0.0,1.0,0.0
589.37,81.7,4.8,1.2,707.24,7.2138,491.1416666666667,3,4,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0.0,1.0,1.0,0.0
598.32,44.6,3.9,1.2,717.98,13.4152,498.6000000000001,3,4,6,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0
340.89,49.2,3.9,1.5,511.34,6.9287,227.26,3,4,12,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,-1.0,1.0,0.0
287.66,47.8,4.4,2.0,575.32,6.018,143.83,3,4,18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,-1.0,-0.0,1.0,0.0
279.5,17.2,3.7,1.0,279.5,16.25,279.5,3,5,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,1.0,0.0
457.62,22.9,5.0,1.0,457.62,19.9834,457.62,3,5,6,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0
617.09,17.3,4.7,1.0,617.09,35.6699,617.09,3,5,12,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,-1.0,1.0,0.0
408.25,1.2,3.7,1.2,489.9,340.2083,340.20833333333337,3,5,18,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-1.0,-0.0,1.0,0.0
105.28,30.1,4.8,1.2,126.34,3.4977,87.73333333333333,3,6,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.0,1.0,1.0,0.0
329.21,15.5,4.9,1.0,329.21,21.2394,329.21,3,6,6,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1.0,0.0,1.0,0.0
323.11,23.0,3.7,1.0,323.11,14.0483,323.11,3,6,12,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,-1.0,1.0,0.0
559.6,15.4,3.7,1.2,671.52,36.3377,466.33333333333337,3,6,18,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-1.0,-0.0,1.0,0.0
573.65,14.9,4.0,1.0,573.65,38.5,573.65,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,1.0,1.0,0.0
475.1,4.1,3.6,1.0,475.1,115.878,475.1,3,0,6,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0
671.94,7.2,3.9,1.2,806.33,93.325,559.95,3,0,12,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,-1.0,1.0,0.0
696.01,3.8,4.1,1.0,696.01,183.1605,696.01,3,0,18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.0,-0.0,1.0,0.0
339.48,4.8,4.6,1.0,339.48,70.725,339.48,3,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0.0,1.0,1.0,0.0
276.16,79.4,4.3,1.0,276.16,3.4781,276.16,3,1,6,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,1.0,0.0
422.8,3.7,4.2,1.0,422.8,114.2703,422.8,3,1,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,-1.0,1.0,0.0
474.63,6.9,4.1,1.0,474.63,68.787,474.63,3,1,18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-1.0,-0.0,1.0,0.0
330.6,19.6,3.6,1.0,330.6,16.8673,330.6,3,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.0,1.0,1.0,0.0
1593.3,20.7,4.6,1.0,1593.3,76.971,1593.3,3,2,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0
832.37,3.7,4.6,1.0,832.37,224.9649,832.37,3,2,12,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0.0,-1.0,1.0,0.0
314.56,34.7,4.0,1.0,314.56,9.0651,314.56,3,2,18,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-1.0,-0.0,1.0,0.0
245.63,33.8,3.7,1.0,245.63,7.2672,245.63,3,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.0,1.0,1.0,0.0
301.27,6.0,5.0,2.0,602.54,50.2117,150.635,3,3,6,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,1.0,0.0
701.96,7.5,4.3,1.0,701.96,93.5947,701.96,3,3,12,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0,-1.0,1.0,0.0
710.14,61.2,4.5,1.5,1065.21,11.6036,473.4266666666667,3,3,18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-1.0,-0.0,1.0,0.0
837.23,38.4,4.5,1.5,1255.84,21.8029,558.1533333333333,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,1.0,0.0
271.76,26.3,3.7,1.0,271.76,10.3331,271.76,3,4,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0
558.52,1.9,5.0,1.2,670.22,293.9579,465.4333333333333,3,4,12,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0,-1.0,1.0,0.0
285.42,11.9,4.1,1.0,285.42,23.9849,285.42,3,4,18,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,-1.0,-0.0,1.0,0.0
923.14,18.0,4.7,1.2,1107.77,51.2856,769.2833333333333,3,5,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0.0,1.0,1.0,0.0
276.84,4.6,5.0,1.0,276.84,60.1826,276.84,3,5,6,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0
215.09,13.1,4.3,1.5,322.64,16.4191,143.39333333333337,3,5,12,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-1.0,1.0,0.0
237.97,20.2,3.7,1.0,237.97,11.7807,237.97,3,5,18,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,-1.0,-0.0,1.0,0.0
437.74,8.7,3.1,1.2,525.29,50.3149,364.78333333333336,3,6,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,1.0,1.0,0.0
612.87,33.4,4.3,1.0,612.87,18.3494,612.87,3,6,6,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1.0,0.0,1.0,0.0
593.83,40.4,4.4,1.5,890.75,14.6988,395.8866666666667,3,6,12,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,-1.0,1.0,0.0
243.63,8.6,4.0,1.0,243.63,28.3291,243.63,3,6,18,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,-1.0,-0.0,1.0,0.0
359.68,40.1,4.4,1.2,431.62,8.9696,299.7333333333333,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,1.0,0.0
335.48,2.4,4.5,1.0,335.48,139.7833,335.48,3,0,6,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0
224.61,40.0,4.8,1.0,224.61,5.6153,224.61,3,0,12,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,-1.0,1.0,0.0
331.33,3.6,4.2,1.2,397.6,92.0361,276.1083333333333,3,0,18,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,-1.0,-0.0,1.0,0.0
820.18,1.9,4.3,2.0,1640.36,431.6737,410.09,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0,1.0,0.0
207.67,22.6,4.2,1.0,207.67,9.1889,207.67,3,1,6,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,1.0,0.0
490.38,14.0,4.3,1.5,735.57,35.0271,326.92,3,1,12,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,-1.0,1.0,0.0
829.21,52.5,4.0,1.2,995.05,15.7945,691.0083333333334,3,1,18,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-1.0,-0.0,1.0,0.0
808.91,9.9,4.0,1.5,1213.36,81.7081,539.2733333333333,3,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,1.0,1.0,0.0
943.71,7.4,4.1,1.0,943.71,127.5284,943.71,3,2,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0
513.93,15.3,4.4,1.0,513.93,33.5902,513.93,3,2,12,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,-1.0,1.0,0.0
551.02,13.4,3.9,1.5,826.53,41.1209,367.3466666666666,3,2,18,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,-1.0,-0.0,1.0,0.0
334.58,9.3,4.1,1.0,334.58,35.9763,334.58,3,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.0,1.0,1.0,0.0
205.08,26.0,5.0,1.0,205.08,7.8877,205.08,3,3,6,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0
407.9,31.4,4.7,1.0,407.9,12.9904,407.9,3,3,12,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,-1.0,1.0,0.0
743.12,42.2,3.8,1.0,743.12,17.6095,743.12,3,3,18,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,-1.0,-0.0,1.0,0.0
104.13,79.3,4.7,1.2,124.96,1.3131,86.775,3,4,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.0,1.0,1.0,0.0
342.58,6.8,4.6,1.2,411.1,50.3794,285.4833333333333,3,4,6,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0
577.05,27.7,4.2,1.0,577.05,20.8321,577.05,3,4,12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,-1.0,1.0,0.0
440.72,11.0,3.9,1.0,440.72,40.0655,440.72,3,4,18,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,-1.0,-0.0,1.0,0.0
787.46,24.9,3.9,1.0,787.46,31.6249,787.46,3,5,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0.0,1.0,1.0,0.0
706.63,14.2,4.4,1.0,706.63,49.7627,706.63,3,5,6,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0
190.33,111.7,3.9,1.0,190.33,1.7039,190.33,3,5,12,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,-1.0,1.0,0.0
459.31,28.7,4.8,1.5,688.96,16.0038,306.20666666666665,3,5,18,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,-1.0,-0.0,1.0,0.0
292.99,67.0,5.0,1.2,351.59,4.373,244.15833333333336,3,6,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.0,1.0,1.0,0.0
290.96,39.6,4.3,1.0,290.96,7.3475,290.96,3,6,6,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.0,0.0,1.0,0.0
